key,author
tlsdkcs/LeclercqGGS19,Éric Leclercq
tlsdkcs/HarshanDO16,Anwitaman Datta
tlsdkcs/HarshanDO16,Frédérique E. Oggier
tlsdkcs/HarshanDO16,J. Harshan
tlsdkcs/KombiLLRB19,Nicolas Lumineau
tlsdkcs/KombiLLRB19,Nicolo Rivetti
tlsdkcs/KombiLLRB19,Philippe Lamarre
tlsdkcs/KombiLLRB19,Roland Kotto Kombi
tlsdkcs/KombiLLRB19,Yann Busnel
tlsdkcs/KohD13,Gillian Dobbie
tlsdkcs/KohD13,Yun Sing Koh
tlsdkcs/ZamaniCKZM16,Angelos Charalambidis
tlsdkcs/ZamaniCKZM16,Effrosyni Mavroudi
tlsdkcs/ZamaniCKZM16,Katerina Zamani
tlsdkcs/ZamaniCKZM16,Nickolas Zoulis
tlsdkcs/ZamaniCKZM16,Stasinos Konstantopoulos
tlsdkcs/WangZHXHG19,Guiling Wang
tlsdkcs/WangZHXHG19,Marc Hesenius
tlsdkcs/WangZHXHG19,Volker Gruhn
tlsdkcs/WangZHXHG19,Xiaojiang Zuo
tlsdkcs/WangZHXHG19,Yanbo Han
tlsdkcs/WangZHXHG19,Yao Xu
tlsdkcs/BenouaretL18,Dominique Lenne
tlsdkcs/BenouaretL18,Idir Benouaret
tlsdkcs/YefernyAB13,Amel Bouzeghoub
tlsdkcs/YefernyAB13,Khedija Arour
tlsdkcs/YefernyAB13,Taoufik Yeferny
tlsdkcs/AmaviA14,Joshua Amavi
tlsdkcs/AmaviA14,Mirian Halfeld Ferrari Alves
tlsdkcs/DuongBGLSV18,Arnaud Giacometti
tlsdkcs/DuongBGLSV18,Arnaud Soulet
tlsdkcs/DuongBGLSV18,Christel Vrain
tlsdkcs/DuongBGLSV18,Dominique Li
tlsdkcs/DuongBGLSV18,Khanh-Chuong Duong
tlsdkcs/DuongBGLSV18,Mostafa Bamha
tlsdkcs/DuchateauB16,Fabien Duchateau
tlsdkcs/DuchateauB16,Zohra Bellahsene
tlsdkcs/HameurlainM09,Abdelkader Hameurlain
tlsdkcs/HameurlainM09,Franck Morvan
tlsdkcs/PhandR16,Laurent d'Orazio
tlsdkcs/PhandR16,Philippe Rigaux
tlsdkcs/PhandR16,Thuong-Cang Phan
tlsdkcs/DedzoeLAV13,Patrick Valduriez
tlsdkcs/DedzoeLAV13,Philippe Lamarre
tlsdkcs/DedzoeLAV13,Reza Akbarinia
tlsdkcs/DedzoeLAV13,William Kokou Dedzoe
tlsdkcs/AmaroucheBBMA11,Djamal Benslimane
tlsdkcs/AmaroucheBBMA11,Idir Amine Amarouche
tlsdkcs/AmaroucheBBMA11,Mahmoud Barhamgi
tlsdkcs/AmaroucheBBMA11,Michael Mrissa
tlsdkcs/AmaroucheBBMA11,Zaia Alimazighi
tlsdkcs/GaoMLHJLBZF16,An Lei
tlsdkcs/GaoMLHJLBZF16,Gene Fuh
tlsdkcs/GaoMLHJLBZF16,Hong Min
tlsdkcs/GaoMLHJLBZF16,Jie Huang
tlsdkcs/GaoMLHJLBZF16,Miao Zheng
tlsdkcs/GaoMLHJLBZF16,Serge Bourbonnais
tlsdkcs/GaoMLHJLBZF16,Xiao Li
tlsdkcs/GaoMLHJLBZF16,Yi Jin
tlsdkcs/GaoMLHJLBZF16,Zhen Gao
tlsdkcs/DashdorjS16,Stanislav Sobolevsky
tlsdkcs/DashdorjS16,Zolzaya Dashdorj
tlsdkcs/CiglicEK16,Christian Koncilia
tlsdkcs/CiglicEK16,Johann Eder
tlsdkcs/CiglicEK16,Margareta Ciglic
tlsdkcs/MargarisV18,Costas Vassilakis
tlsdkcs/MargarisV18,Dionisis Margaris
tlsdkcs/BressHSBS14,Gunter Saake
tlsdkcs/BressHSBS14,Ladjel Bellatreche
tlsdkcs/BressHSBS14,Max Heimel
tlsdkcs/BressHSBS14,Norbert Siegmund
tlsdkcs/BressHSBS14,Sebastian Breß
tlsdkcs/JenkinsALBSSECCKKRS13,Choong-Seock Chang
tlsdkcs/JenkinsALBSSECCKKRS13,David A. Boyuka II
tlsdkcs/JenkinsALBSSECCKKRS13,Eric R. Schendel
tlsdkcs/JenkinsALBSSECCKKRS13,Hemanth Kolla
tlsdkcs/JenkinsALBSSECCKKRS13,Isha Arkatkar
tlsdkcs/JenkinsALBSSECCKKRS13,Jackie Chen
tlsdkcs/JenkinsALBSSECCKKRS13,John Jenkins
tlsdkcs/JenkinsALBSSECCKKRS13,Nagiza F. Samatova
tlsdkcs/JenkinsALBSSECCKKRS13,Neil Shah
tlsdkcs/JenkinsALBSSECCKKRS13,Robert B. Ross
tlsdkcs/JenkinsALBSSECCKKRS13,Scott Klasky
tlsdkcs/JenkinsALBSSECCKKRS13,Sriram Lakshminarasimhan
tlsdkcs/JenkinsALBSSECCKKRS13,Stéphane Ethier
tlsdkcs/AtzeniGC09,Giorgio Gianforme
tlsdkcs/AtzeniGC09,Paolo Atzeni
tlsdkcs/AtzeniGC09,Paolo Cappellari
tlsdkcs/Vidyasankar17,K. Vidyasankar
tlsdkcs/BouadjenekHB19,Hakim Hacid
tlsdkcs/BouadjenekHB19,Mohamed Reda Bouadjenek
tlsdkcs/BouadjenekHB19,Mokrane Bouzeghoub
tlsdkcs/Jamil11,Hasan M. Jamil
tlsdkcs/AcharyaL15,Byung Suk Lee
tlsdkcs/AcharyaL15,Saurav Acharya
tlsdkcs/VidalCAMP16,Gabriela Montoya
tlsdkcs/VidalCAMP16,Guillermo Palma
tlsdkcs/VidalCAMP16,Maria-Esther Vidal
tlsdkcs/VidalCAMP16,Maribel Acosta
tlsdkcs/VidalCAMP16,Simón Castillo
tlsdkcs/FernandesHP17,Edward Hermann Haeusler
tlsdkcs/FernandesHP17,Luiz Carlos Pereira
tlsdkcs/FernandesHP17,Ricardo Queiroz de Araujo Fernandes
tlsdkcs/SouzaPKTS11,Ana Carolina Salgado
tlsdkcs/SouzaPKTS11,Carlos Eduardo S. Pires
tlsdkcs/SouzaPKTS11,Damires Souza
tlsdkcs/SouzaPKTS11,Patricia Azevedo Tedesco
tlsdkcs/SouzaPKTS11,Zoubida Kedad
tlsdkcs/DongCFK18,Hanxiong Chen
tlsdkcs/DongCFK18,Hiroyuki Kitagawa
tlsdkcs/DongCFK18,Kazutaka Furuse
tlsdkcs/DongCFK18,Yuyang Dong
tlsdkcs/CruzKAK16,Hiroyuki Kitagawa
tlsdkcs/CruzKAK16,Mateus S. H. Cruz
tlsdkcs/CruzKAK16,Toshiyuki Amagasa
tlsdkcs/CruzKAK16,Yusuke Kozawa
tlsdkcs/MaamarBSRPSPBS17,Djamal Benslimane
tlsdkcs/MaamarBSRPSPBS17,Mohamed Sellami
tlsdkcs/MaamarBSRPSPBS17,Nayana Prakash
tlsdkcs/MaamarBSRPSPBS17,Nelson Souto Rosa
tlsdkcs/MaamarBSRPSPBS17,Roosevelt Silva
tlsdkcs/MaamarBSRPSPBS17,Vanilson Arruda Burégio
tlsdkcs/MaamarBSRPSPBS17,Zachariah Subin
tlsdkcs/MaamarBSRPSPBS17,Zakaria Maamar
tlsdkcs/MaamarBSRPSPBS17,Zhengshuai Peng
tlsdkcs/MargarisV17,Costas Vassilakis
tlsdkcs/MargarisV17,Dionisis Margaris
tlsdkcs/KawakatsuKTA16,Akira Kinoshita
tlsdkcs/KawakatsuKTA16,Atsuhiro Takasu
tlsdkcs/KawakatsuKTA16,Jun Adachi
tlsdkcs/KawakatsuKTA16,Takaya Kawakatsu
tlsdkcs/HanCJ12a,Dawei Jiang
tlsdkcs/HanCJ12a,Jingyu Han
tlsdkcs/HanCJ12a,Ke-Jia Chen
tlsdkcs/CarvalhoSR15,Fabiano Fernandes dos Santos
tlsdkcs/CarvalhoSR15,Solange Oliveira Rezende
tlsdkcs/CarvalhoSR15,Veronica Oliveira de Carvalho
tlsdkcs/KosorusK14,Hilda Kosorus
tlsdkcs/KosorusK14,Josef Küng
tlsdkcs/KalischBR16,Alanus von Radecki
tlsdkcs/KalischBR16,Dominik Kalisch
tlsdkcs/KalischBR16,Steffen Braun
tlsdkcs/BondiombouyKLV16,Boyan Kolev
tlsdkcs/BondiombouyKLV16,Carlyna Bondiombouy
tlsdkcs/BondiombouyKLV16,Oleksandra Levchenko
tlsdkcs/BondiombouyKLV16,Patrick Valduriez
tlsdkcs/Jamil11a,Hasan Jamil
tlsdkcs/AkbariniaTPVL11,Alexandre A. B. Lima
tlsdkcs/AkbariniaTPVL11,Esther Pacitti
tlsdkcs/AkbariniaTPVL11,Mounir Tlili
tlsdkcs/AkbariniaTPVL11,Patrick Valduriez
tlsdkcs/AkbariniaTPVL11,Reza Akbarinia
tlsdkcs/AlhadadSBL15,Nagham Alhadad
tlsdkcs/AlhadadSBL15,Patricia Serrano-Alvarado
tlsdkcs/AlhadadSBL15,Philippe Lamarre
tlsdkcs/AlhadadSBL15,Yann Busnel
tlsdkcs/ThanhD15,Anwitaman Datta
tlsdkcs/ThanhD15,Quach Vinh Thanh
tlsdkcs/AnceaumeBG13,Emmanuelle Anceaume
tlsdkcs/AnceaumeBG13,Sébastien Gambs
tlsdkcs/AnceaumeBG13,Yann Busnel
tlsdkcs/AtzeniNP12,Paolo Atzeni
tlsdkcs/AtzeniNP12,Pierluigi Del Nostro
tlsdkcs/AtzeniNP12,Stefano Paolozzi
tlsdkcs/Thalheim12a,Bernhard Thalheim
tlsdkcs/MamiBC16,Imene Mami
tlsdkcs/MamiBC16,Remi Coletta
tlsdkcs/MamiBC16,Zohra Bellahsene
tlsdkcs/DoP16,François Poulet
tlsdkcs/DoP16,Thanh-Nghi Do
tlsdkcs/TepandiLLRPPD17,Dirk Draheim
tlsdkcs/TepandiLLRPPD17,Gunnar Piho
tlsdkcs/TepandiLLRPPD17,Ingrid Pappel
tlsdkcs/TepandiLLRPPD17,Jaak Tepandi
tlsdkcs/TepandiLLRPPD17,Janar Linros
tlsdkcs/TepandiLLRPPD17,Mihkel Lauk
tlsdkcs/TepandiLLRPPD17,Priit Raspel
tlsdkcs/TianWJNY12,Haofen Wang
tlsdkcs/TianWJNY12,Wei Jin
tlsdkcs/TianWJNY12,Yong Yu 0001
tlsdkcs/TianWJNY12,Yuan Ni
tlsdkcs/TianWJNY12,Yuan Tian
tlsdkcs/GerlBKB18,Armin Gerl
tlsdkcs/GerlBKB18,Harald Kosch
tlsdkcs/GerlBKB18,Lionel Brunie
tlsdkcs/GerlBKB18,Nadia Bennani
tlsdkcs/EndrisGLMVA18,Ioanna Lytra
tlsdkcs/EndrisGLMVA18,Kemele M. Endris
tlsdkcs/EndrisGLMVA18,Maria-Esther Vidal
tlsdkcs/EndrisGLMVA18,Mikhail Galkin
tlsdkcs/EndrisGLMVA18,Mohamed Nadjib Mami
tlsdkcs/EndrisGLMVA18,Sören Auer
tlsdkcs/JaeckschL13,Bernhard Jaecksch
tlsdkcs/JaeckschL13,Wolfgang Lehner
tlsdkcs/AntwiV16,Daniel K. Antwi
tlsdkcs/AntwiV16,Herna L. Viktor
tlsdkcs/AsikiTK12a,Athanasia Asiki
tlsdkcs/AsikiTK12a,Dimitrios Tsoumakos
tlsdkcs/AsikiTK12a,Nectarios Koziris
tlsdkcs/LeeKML15,Jinho Kim
tlsdkcs/LeeKML15,Suan Lee
tlsdkcs/LeeKML15,Wookey Lee
tlsdkcs/LeeKML15,Yang-Sae Moon
tlsdkcs/GrabockaS15,Josif Grabocka
tlsdkcs/GrabockaS15,Lars Schmidt-Thieme
tlsdkcs/BerkaniBG18,Ladjel Bellatreche
tlsdkcs/BerkaniBG18,Laurent Guittet
tlsdkcs/BerkaniBG18,Nabila Berkani
tlsdkcs/Nicolae11,Bogdan Nicolae
tlsdkcs/ZhaZLL15,Jian Lin
tlsdkcs/ZhaZLL15,Jie Zhang
tlsdkcs/ZhaZLL15,Li Zha
tlsdkcs/ZhaZLL15,Wei Liu
tlsdkcs/CaoBS12a,Huiping Cao
tlsdkcs/CaoBS12a,Mark P. Schildhauer
tlsdkcs/CaoBS12a,Shawn Bowers
tlsdkcs/KritikosRK15,Dimitris Kotzinos
tlsdkcs/KritikosRK15,Kyriakos Kritikos
tlsdkcs/KritikosRK15,Yannis Rousakis
tlsdkcs/CostaF15,João Pedro Costa
tlsdkcs/CostaF15,Pedro Furtado 0001
tlsdkcs/SalamehCC19,Haritza Camblong
tlsdkcs/SalamehCC19,Khouloud Salameh
tlsdkcs/SalamehCC19,Richard Chbeir
tlsdkcs/JiangLKD16,Daniel Lowd
tlsdkcs/JiangLKD16,Dejing Dou
tlsdkcs/JiangLKD16,Sabin Kafle
tlsdkcs/JiangLKD16,Shangpu Jiang
tlsdkcs/AbdelbakiYM15,Riadh Ben Messaoud
tlsdkcs/AbdelbakiYM15,Sadok Ben Yahia
tlsdkcs/AbdelbakiYM15,Wiem Abdelbaki
tlsdkcs/SessomsA14,Kemafor Anyanwu
tlsdkcs/SessomsA14,Matthew Sessoms
tlsdkcs/ThiD17,Que Nguyet Tran Thi
tlsdkcs/ThiD17,Tran Khanh Dang
tlsdkcs/ZhangCLL11,David Levy
tlsdkcs/ZhangCLL11,Jingyu Zhang
tlsdkcs/ZhangCLL11,Shiping Chen
tlsdkcs/ZhangCLL11,Yongzhong Lu
tlsdkcs/BashirR10,Andreas Rauber
tlsdkcs/BashirR10,Shariq Bashir
tlsdkcs/HeendaliyaLH15,Ali R. Hurson
tlsdkcs/HeendaliyaLH15,Dan Lin 0001
tlsdkcs/HeendaliyaLH15,Lasanthi Heendaliya
tlsdkcs/SiksnysTP15,Christian Thomsen 0001
tlsdkcs/SiksnysTP15,Laurynas Siksnys
tlsdkcs/SiksnysTP15,Torben Bach Pedersen
tlsdkcs/HartmannMV16,Hui Ma 0001
tlsdkcs/HartmannMV16,Panrawee Vechsamutvaree
tlsdkcs/HartmannMV16,Sven Hartmann
tlsdkcs/CraveiroAM16,Andrés M. R. Martano
tlsdkcs/CraveiroAM16,Gisele da Silva Craveiro
tlsdkcs/CraveiroAM16,Jose P. Alcazar
tlsdkcs/BacheA10,Leif Azzopardi
tlsdkcs/BacheA10,Richard Bache
tlsdkcs/DurandQ16,Mohamed Quafafou
tlsdkcs/DurandQ16,Nicolas Durand 0001
tlsdkcs/RibeiroCBN18,Alfredo Cuzzocrea
tlsdkcs/RibeiroCBN18,Ben Hur Bahia do Nascimento
tlsdkcs/RibeiroCBN18,Karen Aline Alves Bezerra
tlsdkcs/RibeiroCBN18,Leonardo Andrade Ribeiro
tlsdkcs/MaraslisCTO16,George C. Oikonomou
tlsdkcs/MaraslisCTO16,Konstantinos Maraslis
tlsdkcs/MaraslisCTO16,Peter Cooper
tlsdkcs/MaraslisCTO16,Theo Tryfonas
tlsdkcs/RoncancioVLS09,Claudia Roncancio
tlsdkcs/RoncancioVLS09,Cyril Labbé
tlsdkcs/RoncancioVLS09,María-Del-Pilar Villamil
tlsdkcs/RoncancioVLS09,Patricia Serrano-Alvarado
tlsdkcs/Kern-IsbernerBFT12a,Christoph Beierle
tlsdkcs/Kern-IsbernerBFT12a,Gabriele Kern-Isberner
tlsdkcs/Kern-IsbernerBFT12a,Marc Finthammer
tlsdkcs/Kern-IsbernerBFT12a,Matthias Thimm
tlsdkcs/VirgilioB14,Devis Bianchini
tlsdkcs/VirgilioB14,Roberto De Virgilio
tlsdkcs/PatelHL13,Dhaval Patel
tlsdkcs/PatelHL13,Mong-Li Lee
tlsdkcs/PatelHL13,Wynne Hsu
tlsdkcs/NalepaBZ18,Filip Nalepa
tlsdkcs/NalepaBZ18,Michal Batko
tlsdkcs/NalepaBZ18,Pavel Zezula
tlsdkcs/DimitrovSM15,Denis Dimitrov
tlsdkcs/DimitrovSM15,Janet Mann
tlsdkcs/DimitrovSM15,Lisa Singh
tlsdkcs/YaishGF15,George Feuerlicht
tlsdkcs/YaishGF15,Haitham Yaish
tlsdkcs/YaishGF15,Madhu Goyal
tlsdkcs/RautenbergSHW11,Andreas V. M. Herz
tlsdkcs/RautenbergSHW11,Andrey Sobolev
tlsdkcs/RautenbergSHW11,Philipp L. Rautenberg
tlsdkcs/RautenbergSHW11,Thomas Wachtler
tlsdkcs/MontoyaISMV14,Gabriela Montoya
tlsdkcs/MontoyaISMV14,Hala Skaf-Molli
tlsdkcs/MontoyaISMV14,Luis Daniel Ibáñez
tlsdkcs/MontoyaISMV14,Maria-Esther Vidal
tlsdkcs/MontoyaISMV14,Pascal Molli
tlsdkcs/SabesanR12,Manivasakan Sabesan
tlsdkcs/SabesanR12,Tore Risch
tlsdkcs/BonifatiSPD14,Angela Bonifati
tlsdkcs/BonifatiSPD14,Esther Pacitti
tlsdkcs/BonifatiSPD14,Fady Draidi
tlsdkcs/BonifatiSPD14,Gianvito Summa
tlsdkcs/LeitaoVA09,Emmanuel Adam
tlsdkcs/LeitaoVA09,Paul Valckenaers
tlsdkcs/LeitaoVA09,Paulo Leitão
tlsdkcs/ChenH13,Meichun Hsu
tlsdkcs/ChenH13,Qiming Chen
tlsdkcs/Khare0S14,Manish Khare
tlsdkcs/Khare0S14,Rajneesh Kumar Srivastava
tlsdkcs/Khare0S14,Thanh Binh Nguyen 0004
tlsdkcs/MamiBC13,Imene Mami
tlsdkcs/MamiBC13,Remi Coletta
tlsdkcs/MamiBC13,Zohra Bellahsene
tlsdkcs/BechiniG11,Alessio Bechini
tlsdkcs/BechiniG11,Riccardo Giannini
tlsdkcs/YoshimuraASBR16,Alexander Amini
tlsdkcs/YoshimuraASBR16,Carlo Ratti
tlsdkcs/YoshimuraASBR16,Josep Blat
tlsdkcs/YoshimuraASBR16,Stanislav Sobolevsky
tlsdkcs/YoshimuraASBR16,Yuji Yoshimura
tlsdkcs/DraidiPK11,Bettina Kemme
tlsdkcs/DraidiPK11,Esther Pacitti
tlsdkcs/DraidiPK11,Fady Draidi
tlsdkcs/KorfkampGRSKBBPA16,Alexander Beck
tlsdkcs/KorfkampGRSKBBPA16,Alexandr Puchkovskiy
tlsdkcs/KorfkampGRSKBBPA16,David Korfkamp
tlsdkcs/KorfkampGRSKBBPA16,Eunice Sirri
tlsdkcs/KorfkampGRSKBBPA16,Hans-Jürgen Appelrath
tlsdkcs/KorfkampGRSKBBPA16,Joachim Kieschke
tlsdkcs/KorfkampGRSKBBPA16,Kolja Blohm
tlsdkcs/KorfkampGRSKBBPA16,Martin Rohde
tlsdkcs/KorfkampGRSKBBPA16,Stefan Gudenkauf
tlsdkcs/EderDSS09,Claus Dabringer
tlsdkcs/EderDSS09,Johann Eder
tlsdkcs/EderDSS09,Konrad Stark
tlsdkcs/EderDSS09,Michaela Schicho
tlsdkcs/KawamuraO14,Akihiko Ohsuga
tlsdkcs/KawamuraO14,Takahiro Kawamura
tlsdkcs/PoppeGRB13,Elke A. Rundensteiner
tlsdkcs/PoppeGRB13,François Bry
tlsdkcs/PoppeGRB13,Olga Poppe
tlsdkcs/PoppeGRB13,Sandro Giessl
tlsdkcs/SaririSKAG16,Dominik P. H. Kalisch
tlsdkcs/SaririSKAG16,Michael Angelo
tlsdkcs/SaririSKAG16,Reza Ghorbani
tlsdkcs/SaririSKAG16,Shawyun Sariri
tlsdkcs/SaririSKAG16,Volker Schwarzer
tlsdkcs/Fischer-HubnerFL09,Costas Lambrinoudakis
tlsdkcs/Fischer-HubnerFL09,Simone Fischer-Hübner
tlsdkcs/Fischer-HubnerFL09,Steven Furnell
tlsdkcs/HuangKD15,David Tse Jung Huang
tlsdkcs/HuangKD15,Gillian Dobbie
tlsdkcs/HuangKD15,Yun Sing Koh
tlsdkcs/LiuTP13,Christian Thomsen 0001
tlsdkcs/LiuTP13,Torben Bach Pedersen
tlsdkcs/LiuTP13,Xiufeng Liu
tlsdkcs/ThalheimD16,Ajantha Dahanayake
tlsdkcs/ThalheimD16,Bernhard Thalheim
tlsdkcs/TryfonopoulosIKR14,Christos Tryfonopoulos
tlsdkcs/TryfonopoulosIKR14,Manolis Koubarakis
tlsdkcs/TryfonopoulosIKR14,Paraskevi Raftopoulou
tlsdkcs/TryfonopoulosIKR14,Stratos Idreos
tlsdkcs/Decker17,Hendrik Decker
tlsdkcs/WangJRMZLKPG15,Dimitrios Georgakopoulos
tlsdkcs/WangJRMZLKPG15,Eddie Li
tlsdkcs/WangJRMZLKPG15,Karan Mitra
tlsdkcs/WangJRMZLKPG15,Meisong Wang
tlsdkcs/WangJRMZLKPG15,Miranda Zhang
tlsdkcs/WangJRMZLKPG15,Mukkaddim Pathan
tlsdkcs/WangJRMZLKPG15,Prem Prakash Jayaraman
tlsdkcs/WangJRMZLKPG15,Rajiv Ranjan
tlsdkcs/WangJRMZLKPG15,Samee Ullah Khan
tlsdkcs/Rahhal17,Charbel Rahhal
tlsdkcs/TsangKD13,Gillian Dobbie
tlsdkcs/TsangKD13,Sidney Tsang
tlsdkcs/TsangKD13,Yun Sing Koh
tlsdkcs/ChongGKL11,Mohamed Medhat Gaber
tlsdkcs/ChongGKL11,Seng Wai Loke
tlsdkcs/ChongGKL11,Shonali Krishnaswamy
tlsdkcs/ChongGKL11,Suan Khai Chong
tlsdkcs/NovakZ16,David Novak
tlsdkcs/NovakZ16,Pavel Zezula
tlsdkcs/MahfoudI15,Abdessamad Imine
tlsdkcs/MahfoudI15,Houari Mahfoud
tlsdkcs/StahlGAMLBY12,David May 0004
tlsdkcs/StahlGAMLBY12,Frederic T. Stahl
tlsdkcs/StahlGAMLBY12,Han Liu
tlsdkcs/StahlGAMLBY12,Max Bramer
tlsdkcs/StahlGAMLBY12,Mohamed Medhat Gaber
tlsdkcs/StahlGAMLBY12,Paul Aldridge
tlsdkcs/StahlGAMLBY12,Philip S. Yu
tlsdkcs/BasuLCVYSB16,Debabrota Basu
tlsdkcs/BasuLCVYSB16,Hoang Tam Vo
tlsdkcs/BasuLCVYSB16,Pierre Senellart
tlsdkcs/BasuLCVYSB16,Qian Lin
tlsdkcs/BasuLCVYSB16,Stéphane Bressan
tlsdkcs/BasuLCVYSB16,Weidong Chen 0004
tlsdkcs/BasuLCVYSB16,Zihong Yuan
tlsdkcs/EzeifeZ14,Christie I. Ezeife
tlsdkcs/EzeifeZ14,Dan Zhang
tlsdkcs/GraefeK10,Goetz Graefe
tlsdkcs/GraefeK10,Harumi A. Kuno
tlsdkcs/GhandeharizadehAH19,Haoyu Huang
tlsdkcs/GhandeharizadehAH19,Marwan Almaymoni
tlsdkcs/GhandeharizadehAH19,Shahram Ghandeharizadeh
tlsdkcs/QuimbayaRCV11,Alexandra Pomares Quimbaya
tlsdkcs/QuimbayaRCV11,Claudia Roncancio
tlsdkcs/QuimbayaRCV11,María-Del-Pilar Villamil
tlsdkcs/QuimbayaRCV11,Van-Dat Cung
tlsdkcs/BenkridBC14,Alfredo Cuzzocrea
tlsdkcs/BenkridBC14,Ladjel Bellatreche
tlsdkcs/BenkridBC14,Soumia Benkrid
tlsdkcs/BouraouiCB11,Ahmed Bouridane
tlsdkcs/BouraouiCB11,Imen Bouraoui
tlsdkcs/BouraouiCB11,Salim Chitroub
tlsdkcs/VirgilioM12,Franco Milicchio
tlsdkcs/VirgilioM12,Roberto De Virgilio
tlsdkcs/Quang-HungST16,Nam Thoai
tlsdkcs/Quang-HungST16,Nguyen Quang-Hung
tlsdkcs/Quang-HungST16,Nguyen Thanh Son 0002
tlsdkcs/BadrV15,Dan Vodislav
tlsdkcs/BadrV15,Mehdi Badr
tlsdkcs/RaniKH17,Dileep Kumar Koshley
tlsdkcs/RaniKH17,Raju Halder
tlsdkcs/RaniKH17,Sapana Rani
tlsdkcs/Iam-onB13,Natthakan Iam-on
tlsdkcs/Iam-onB13,Tossapon Boongoen
tlsdkcs/PappelPTD17,Dirk Draheim
tlsdkcs/PappelPTD17,Ingmar Pappel
tlsdkcs/PappelPTD17,Ingrid Pappel
tlsdkcs/PappelPTD17,Jaak Tepandi
tlsdkcs/HarbMLBJ15,Abdallah Makhoul
tlsdkcs/HarbMLBJ15,Ali Jaber
tlsdkcs/HarbMLBJ15,David Laiymani
tlsdkcs/HarbMLBJ15,Hassan Harb
tlsdkcs/HarbMLBJ15,Oussama Bazzi
tlsdkcs/WorksR14,Elke A. Rundensteiner
tlsdkcs/WorksR14,Karen Works
tlsdkcs/Kellou-MenouerK16,Kenza Kellou-Menouer
tlsdkcs/Kellou-MenouerK16,Zoubida Kedad
tlsdkcs/NguyenD16,Thi Ai Thao Nguyen
tlsdkcs/NguyenD16,Tran Khanh Dang
tlsdkcs/Besnard17,Philippe Besnard
tlsdkcs/SakkaD12,Bruno Defude
tlsdkcs/SakkaD12,Mohamed Amin Sakka
tlsdkcs/ChakrabortyS12,Abhirup Chakraborty
tlsdkcs/ChakrabortyS12,Ajit Singh
tlsdkcs/HassanRTTZ15,Ali Hassan
tlsdkcs/HassanRTTZ15,Franck Ravat
tlsdkcs/HassanRTTZ15,Gilles Zurfluh
tlsdkcs/HassanRTTZ15,Olivier Teste
tlsdkcs/HassanRTTZ15,Ronan Tournier
tlsdkcs/HaddadinL10,Kais Haddadin
tlsdkcs/HaddadinL10,Tobias Lauer
tlsdkcs/ServajeanPLAA15,Amr El Abbadi
tlsdkcs/ServajeanPLAA15,Esther Pacitti
tlsdkcs/ServajeanPLAA15,Maximilien Servajean
tlsdkcs/ServajeanPLAA15,Miguel Liroz-Gistau
tlsdkcs/ServajeanPLAA15,Sihem Amer-Yahia
tlsdkcs/BaFD16,Mireille Ducassé
tlsdkcs/BaFD16,Mouhamadou Ba
tlsdkcs/BaFD16,Sébastien Ferré
tlsdkcs/AlgergawyMSES14,Ali Eldosouky
tlsdkcs/AlgergawyMSES14,Alsayed Algergawy
tlsdkcs/AlgergawyMSES14,Amany M. Sarhan
tlsdkcs/AlgergawyMSES14,Gunter Saake
tlsdkcs/AlgergawyMSES14,Seham Moawed
tlsdkcs/NodarakisPSTTT16,Athanasios K. Tsakalidis
tlsdkcs/NodarakisPSTTT16,Dimitrios Tsoumakos
tlsdkcs/NodarakisPSTTT16,Evaggelia Pitoura
tlsdkcs/NodarakisPSTTT16,Giannis Tzimas
tlsdkcs/NodarakisPSTTT16,Nikolaos Nodarakis
tlsdkcs/NodarakisPSTTT16,Spyros Sioutas
tlsdkcs/BorekSKR16,Kurt Stenzel
tlsdkcs/BorekSKR16,Kuzman Katkalov
tlsdkcs/BorekSKR16,Marian Borek
tlsdkcs/BorekSKR16,Wolfgang Reif
tlsdkcs/SilvestreBPMS15,David Buffoni
tlsdkcs/SilvestreBPMS15,Guthemberg Silvestre
tlsdkcs/SilvestreBPMS15,Karine Pires
tlsdkcs/SilvestreBPMS15,Pierre Sens
tlsdkcs/SilvestreBPMS15,Sébastien Monnet
tlsdkcs/LeNTN16,Khuong Nguyen-An
tlsdkcs/LeNTN16,Lam-Son Lê
tlsdkcs/LeNTN16,Thai-Minh Truong
tlsdkcs/LeNTN16,Trung-Viet Nguyen
tlsdkcs/IijimaKSTO16,Akihiko Ohsuga
tlsdkcs/IijimaKSTO16,Takahiro Kawamura
tlsdkcs/IijimaKSTO16,Teruyuki Iijima
tlsdkcs/IijimaKSTO16,Yasuyuki Tahara
tlsdkcs/IijimaKSTO16,Yuichi Sei
tlsdkcs/BianchiniCAFQT14,Alfio Ferrara
tlsdkcs/BianchiniCAFQT14,Devis Bianchini
tlsdkcs/BianchiniCAFQT14,Elisa Quintarelli
tlsdkcs/BianchiniCAFQT14,Letizia Tanca
tlsdkcs/BianchiniCAFQT14,Silvana Castano
tlsdkcs/BianchiniCAFQT14,Valeria De Antonellis
tlsdkcs/AljumahPD17,Feras Aljumah
tlsdkcs/AljumahPD17,Makan Pourzandi
tlsdkcs/AljumahPD17,Mourad Debbabi
tlsdkcs/GuoHPF13,Alvaro A. A. Fernandes
tlsdkcs/GuoHPF13,Chenjuan Guo
tlsdkcs/GuoHPF13,Cornelia Hedeler
