,key,author
27970,iclr/HendrycksD19,Dan Hendrycks
27971,iclr/HendrycksD19,Thomas G. Dietterich
27972,iclr/MitrovicST17,Dino Sejdinovic
27973,iclr/MitrovicST17,Jovana Mitrovic
27974,iclr/MitrovicST17,Yee Whye Teh
27975,iclr/DinhSB17,Jascha Sohl-Dickstein
27976,iclr/DinhSB17,Laurent Dinh
27977,iclr/DinhSB17,Samy Bengio
27978,iclr/TuckerBGTGL18,George Tucker
27979,iclr/TuckerBGTGL18,Richard E. Turner
27980,iclr/TuckerBGTGL18,Sergey Levine
27981,iclr/TuckerBGTGL18,Shixiang Gu
27982,iclr/TuckerBGTGL18,Surya Bhupatiraju
27983,iclr/TuckerBGTGL18,Zoubin Ghahramani
27984,iclr/ChangCGD19,Anna Goldenberg
27985,iclr/ChangCGD19,Chun-Hao Chang
27986,iclr/ChangCGD19,David Duvenaud
27987,iclr/ChangCGD19,Elliot Creager
27988,iclr/GhoshSRKL18,Aravind Rajeswaran
27989,iclr/GhoshSRKL18,Avi Singh
27990,iclr/GhoshSRKL18,Dibya Ghosh
27991,iclr/GhoshSRKL18,Sergey Levine
27992,iclr/GhoshSRKL18,Vikash Kumar
27993,iclr/DelahuntK18,Charles B. Delahunt
27994,iclr/DelahuntK18,J. Nathan Kutz
27995,iclr/GoyalMBGBM18,Farzaneh Mahdisoltani
27996,iclr/GoyalMBGBM18,Guillaume Berger
27997,iclr/GoyalMBGBM18,Ingo Bax
27998,iclr/GoyalMBGBM18,Raghav Goyal
27999,iclr/GoyalMBGBM18,Roland Memisevic
28000,iclr/GoyalMBGBM18,Waseem Gharbieh
28001,iclr/DongCJWS18,An-Chieh Cheng
28002,iclr/DongCJWS18,Da-Cheng Juan
28003,iclr/DongCJWS18,Jin-Dong Dong
28004,iclr/DongCJWS18,Min Sun
28005,iclr/DongCJWS18,Wei Wei
28006,iclr/AmiranashviliDK18,Alexey Dosovitskiy
28007,iclr/AmiranashviliDK18,Artemij Amiranashvili
28008,iclr/AmiranashviliDK18,Thomas Brox
28009,iclr/AmiranashviliDK18,Vladlen Koltun
28010,iclr/BrendelRB18,Jonas Rauber
28011,iclr/BrendelRB18,Matthias Bethge
28012,iclr/BrendelRB18,Wieland Brendel
28013,iclr/ChuUF17,Hang Chu
28014,iclr/ChuUF17,Raquel Urtasun
28015,iclr/ChuUF17,Sanja Fidler
28016,iclr/CsordasS19,JÃ¼rgen Schmidhuber
28017,iclr/CsordasS19,RÃ³bert CsordÃ¡s
28018,iclr/PetzkaFL18,Asja Fischer
28019,iclr/PetzkaFL18,Denis Lukovnikov
28020,iclr/PetzkaFL18,Henning Petzka
28021,iclr/ChaudhariCSLBBC17,Anna Choromanska
28022,iclr/ChaudhariCSLBBC17,Carlo Baldassi
28023,iclr/ChaudhariCSLBBC17,Christian Borgs
28024,iclr/ChaudhariCSLBBC17,Jennifer T. Chayes
28025,iclr/ChaudhariCSLBBC17,Levent Sagun
28026,iclr/ChaudhariCSLBBC17,Pratik Chaudhari
28027,iclr/ChaudhariCSLBBC17,Riccardo Zecchina
28028,iclr/ChaudhariCSLBBC17,Stefano Soatto
28029,iclr/ChaudhariCSLBBC17,Yann LeCun
28030,iclr/ZhangZLBP19,Liam Paull
28031,iclr/ZhangZLBP19,Ruixiang Zhang
28032,iclr/ZhangZLBP19,Yoshua Bengio
28033,iclr/ZhangZLBP19,Zijun Zhang
28034,iclr/ZhangZLBP19,Zongpeng Li
28035,iclr/OliverORCG18,Augustus Odena
28036,iclr/OliverORCG18,Avital Oliver
28037,iclr/OliverORCG18,Colin Raffel
28038,iclr/OliverORCG18,Ekin D. Cubuk
28039,iclr/OliverORCG18,Ian J. Goodfellow
28040,iclr/ElsayedGS19,Gamaleldin F. Elsayed
28041,iclr/ElsayedGS19,Ian J. Goodfellow
28042,iclr/ElsayedGS19,Jascha Sohl-Dickstein
28043,iclr/HaPCPC18,Han-Lim Choi
28044,iclr/HaPCPC18,Hyeok-Joo Chae
28045,iclr/HaPCPC18,Jung-Su Ha
28046,iclr/HaPCPC18,Soon-Seo Park
28047,iclr/HaPCPC18,Young-Jin Park
28048,iclr/SutherlandTSDRS17,Aaditya Ramdas
28049,iclr/SutherlandTSDRS17,Alexander J. Smola
28050,iclr/SutherlandTSDRS17,Arthur Gretton
28051,iclr/SutherlandTSDRS17,Dougal J. Sutherland
28052,iclr/SutherlandTSDRS17,Heiko Strathmann
28053,iclr/SutherlandTSDRS17,Hsiao-Yu Tung
28054,iclr/SutherlandTSDRS17,Soumyajit De
28055,iclr/BaykalLGFR19,Cenk Baykal
28056,iclr/BaykalLGFR19,Dan Feldman
28057,iclr/BaykalLGFR19,Daniela Rus
28058,iclr/BaykalLGFR19,Igor Gilitschenski
28059,iclr/BaykalLGFR19,Lucas Liebenwein
28060,iclr/KurakinGB17a,Alexey Kurakin
28061,iclr/KurakinGB17a,Ian J. Goodfellow
28062,iclr/KurakinGB17a,Samy Bengio
28063,iclr/HawthorneSRSHDE19,Adam Roberts
28064,iclr/HawthorneSRSHDE19,Andriy Stasyuk
28065,iclr/HawthorneSRSHDE19,Cheng-Zhi Anna Huang
28066,iclr/HawthorneSRSHDE19,Curtis Hawthorne
28067,iclr/HawthorneSRSHDE19,Douglas Eck
28068,iclr/HawthorneSRSHDE19,Erich Elsen
28069,iclr/HawthorneSRSHDE19,Ian Simon
28070,iclr/HawthorneSRSHDE19,Jesse H. Engel
28071,iclr/HawthorneSRSHDE19,Sander Dieleman
28072,iclr/HaDL17,Andrew M. Dai
28073,iclr/HaDL17,David Ha
28074,iclr/HaDL17,Quoc V. Le
28075,iclr/HeJ18,Herbert Jaeger
28076,iclr/HeJ18,Xu He
28077,iclr/HaroushZMM18,Daniel J. Mankowitz
28078,iclr/HaroushZMM18,Matan Haroush
28079,iclr/HaroushZMM18,Shie Mannor
28080,iclr/HaroushZMM18,Tom Zahavy
28081,iclr/MorcosBRB18,Ari S. Morcos
28082,iclr/MorcosBRB18,David G. T. Barrett
28083,iclr/MorcosBRB18,Matthew Botvinick
28084,iclr/MorcosBRB18,Neil C. Rabinowitz
28085,iclr/Nguyen018,Matthias Hein 0001
28086,iclr/Nguyen018,Quynh Nguyen 0001
28087,iclr/DhillonALBKKA18,Animashree Anandkumar
28088,iclr/DhillonALBKKA18,Aran Khanna
28089,iclr/DhillonALBKKA18,Guneet S. Dhillon
28090,iclr/DhillonALBKKA18,Jean Kossaifi
28091,iclr/DhillonALBKKA18,Jeremy Bernstein
28092,iclr/DhillonALBKKA18,Kamyar Azizzadenesheli
28093,iclr/DhillonALBKKA18,Zachary C. Lipton
28094,iclr/RenLUSZ17,Fabian H. Sinz
28095,iclr/RenLUSZ17,Mengye Ren
28096,iclr/RenLUSZ17,Raquel Urtasun
28097,iclr/RenLUSZ17,Renjie Liao
28098,iclr/RenLUSZ17,Richard S. Zemel
28099,iclr/ZhouYGXC17,Anbang Yao
28100,iclr/ZhouYGXC17,Aojun Zhou
28101,iclr/ZhouYGXC17,Lin Xu
28102,iclr/ZhouYGXC17,Yiwen Guo
28103,iclr/ZhouYGXC17,Yurong Chen
28104,iclr/ShinPS18a,Dawn Song
28105,iclr/ShinPS18a,Illia Polosukhin
28106,iclr/ShinPS18a,Richard Shin
28107,iclr/DinanRSFAW19,Angela Fan
28108,iclr/DinanRSFAW19,Emily Dinan
28109,iclr/DinanRSFAW19,Jason Weston
28110,iclr/DinanRSFAW19,Kurt Shuster
28111,iclr/DinanRSFAW19,Michael Auli
28112,iclr/DinanRSFAW19,Stephen Roller
28113,iclr/HouYK17,James T. Kwok
28114,iclr/HouYK17,Lu Hou
28115,iclr/HouYK17,Quanming Yao
28116,iclr/Daume0S18,Amr Sharaf
28117,iclr/Daume0S18,Hal DaumÃ© III
28118,iclr/Daume0S18,John Langford 0001
28119,iclr/SantanaP17,Eder Santana
28120,iclr/SantanaP17,JosÃ© C. PrÃ­ncipe
28121,iclr/Thanh-TungTV19,Hoang Thanh-Tung
28122,iclr/Thanh-TungTV19,Svetha Venkatesh
28123,iclr/Thanh-TungTV19,Truyen Tran 0001
28124,iclr/BenjaminRK19,Ari S. Benjamin
28125,iclr/BenjaminRK19,David Rolnick
28126,iclr/BenjaminRK19,Konrad P. KÃ¶rding
28127,pfe/SalickiF01,Nicolas Farcet
28128,pfe/SalickiF01,Serge Salicki
28129,pfe/KarhinenKS03,Anssi Karhinen
28130,pfe/KarhinenKS03,Juha Kuusela
28131,pfe/KarhinenKS03,Marco Sandrini
28132,pfe/BockleCMMS03,Dirk Muthig
28133,pfe/BockleCMMS03,GÃ¼nter BÃ¶ckle
28134,pfe/BockleCMMS03,John D. McGregor
28135,pfe/BockleCMMS03,Klaus Schmid
28136,pfe/BockleCMMS03,Paul C. Clements
28137,pfe/Krueger03,Charles W. Krueger
28138,pfe/BayerW01,Joachim Bayer
28139,pfe/BayerW01,Tanya Widen
28140,pfe/BlinFKL01,FranÃ§ois Llirbat
28141,pfe/BlinFKL01,FranÃ§oise Fabret
28142,pfe/BlinFKL01,Marie-JosÃ© Blin
28143,pfe/BlinFKL01,Olga Kapitskaia
28144,pfe/PohlR01,Andreas Reuys
28145,pfe/PohlR01,Klaus Pohl
28146,pfe/Wijnstra03,Jan Gerben Wijnstra
28147,pfe/PostemaO01,Herman Postema
28148,pfe/PostemaO01,J. Henk Obbink
28149,pfe/DashofyH01,AndrÃ© van der Hoek
28150,pfe/DashofyH01,Eric M. Dashofy
28151,pfe/Taborda03,Louis J. M. Taborda
28152,pfe/McRitchieBS03,Ian McRitchie
28153,pfe/McRitchieBS03,Ivor T. A. Spence
28154,pfe/McRitchieBS03,T. John Brown
28155,pfe/FantechiGJLD03,Alessandro Fantechi
28156,pfe/FantechiGJLD03,Giuseppe Lami
28157,pfe/FantechiGJLD03,Isabel John
28158,pfe/FantechiGJLD03,JÃ¶rg DÃ¶rr
28159,pfe/FantechiGJLD03,Stefania Gnesi
28160,pfe/BuhneCKKNT03,Gary J. Chastek
28161,pfe/BuhneCKKNT03,Linda M. Northrop
28162,pfe/BuhneCKKNT03,Peter Knauber
28163,pfe/BuhneCKKNT03,Stan BÃ¼hne
28164,pfe/BuhneCKKNT03,Steffen Thiel
28165,pfe/BuhneCKKNT03,Timo KÃ¤kÃ¶lÃ¤
28166,pfe/LindenBKKKO03,Erik Kamsties
28167,pfe/LindenBKKKO03,Frank van der Linden 0001
28168,pfe/LindenBKKKO03,J. Henk Obbink
28169,pfe/LindenBKKKO03,Jan Bosch
28170,pfe/LindenBKKKO03,Kari KÃ¤nsÃ¤lÃ¤
28171,pfe/LindenBKKKO03,Lech Krzanik
28172,pfe/Peterson03,Dale R. Peterson
28173,pfe/ChenCGWH03,Akash Garg
28174,pfe/ChenCGWH03,AndrÃ© van der Hoek
28175,pfe/ChenCGWH03,Christopher van der Westhuizen
28176,pfe/ChenCGWH03,Matt Critchlow
28177,pfe/ChenCGWH03,Ping Chen
28178,pfe/HallsteinsenS01,Eric Swane
28179,pfe/HallsteinsenS01,Svein O. Hallsteinsen
28180,pfe/StoermerR01,Christoph Stoermer
28181,pfe/StoermerR01,Markus Roeddiger
28182,pfe/HallsteinsenFS03,Magne Syrstad
28183,pfe/HallsteinsenFS03,Svein O. Hallsteinsen
28184,pfe/HallsteinsenFS03,Tor Erlend FÃ¦gri
28185,pfe/BockleS01,GÃ¼nter BÃ¶ckle
28186,pfe/BockleS01,Klaus Schmid
28187,pfe/FerberHL01,Peter Heidl
28188,pfe/FerberHL01,Peter Lutz
28189,pfe/FerberHL01,Stefan Ferber
28190,pfe/KnauberBBLLNSW01,David M. Weiss
28191,pfe/KnauberBBLLNSW01,Frank van der Linden 0001
28192,pfe/KnauberBBLLNSW01,GÃ¼nter BÃ¶ckle
28193,pfe/KnauberBBLLNSW01,JesÃºs Bermejo MuÃ±oz
28194,pfe/KnauberBBLLNSW01,Julio Cesar Sampaio do Prado Leite
28195,pfe/KnauberBBLLNSW01,Linda M. Northrop
28196,pfe/KnauberBBLLNSW01,Michael E. Stark
28197,pfe/KnauberBBLLNSW01,Peter Knauber
28198,pfe/BayerB01,GÃ¼nter BÃ¶ckle
28199,pfe/BayerB01,Joachim Bayer
28200,pfe/DeelstraSB03,Jan Bosch
28201,pfe/DeelstraSB03,Marco Sinnema
28202,pfe/DeelstraSB03,Sybren Deelstra
28203,pfe/Lange01,Fons de Lange
28204,pfe/AuerswaldHKS01,Marko Auerswald
28205,pfe/AuerswaldHKS01,Martin Herrmann
28206,pfe/AuerswaldHKS01,Stefan Kowalewski
28207,pfe/AuerswaldHKS01,Vincent Schulte-Coerne
28208,pfe/BassBK03,Felix Bachmann
28209,pfe/BassBK03,Leonard J. Bass
28210,pfe/BassBK03,Mark Klein
28211,pfe/LeeK03,Jaejoon Lee
28212,pfe/LeeK03,Kyo Chul Kang
28213,pfe/ZiadiHJ03,Jean-Marc JÃ©zÃ©quel
28214,pfe/ZiadiHJ03,LoÃ¯c HÃ©louÃ«t
28215,pfe/ZiadiHJ03,Tewfik Ziadi
28216,pfe/Purhonen01,Anu Purhonen
28217,pfe/Weingartner01,Josef WeingÃ¤rtner
28218,pfe/MassenL03,Horst Lichter
28219,pfe/MassenL03,Thomas von der MaÃŸen
28220,pfe/MohagheghiC03,Parastoo Mohagheghi
28221,pfe/MohagheghiC03,Reidar Conradi
28222,pfe/CapillaD01,Juan C. DueÃ±as
28223,pfe/CapillaD01,Rafael Capilla
28224,pfe/Clements01a,Paul C. Clements
28225,pfe/RaatikainenSMM03,Antti Mattila
28226,pfe/RaatikainenSMM03,Mikko Raatikainen
28227,pfe/RaatikainenSMM03,Timo Soininen
28228,pfe/RaatikainenSMM03,Tomi MÃ¤nnistÃ¶
28229,pfe/Schmid01,Klaus Schmid
28230,pfe/MaccariR01,Alessandro Maccari
28231,pfe/MaccariR01,Claudio Riva
28232,pfe/Thiel01,Steffen Thiel
28233,pfe/BrownSK03,Ivor T. A. Spence
28234,pfe/BrownSK03,Peter Kilpatrick
28235,pfe/BrownSK03,T. John Brown
28236,pfe/LindenW01,Frank van der Linden 0001
28237,pfe/LindenW01,Jan Gerben Wijnstra
28238,pfe/Linden01,Frank van der Linden 0001
28239,pfe/Schmid03,Klaus Schmid
28240,pfe/John01,Isabel John
28241,pfe/RameshTK01,Amrit Tiwana
28242,pfe/RameshTK01,Balasubramaniam Ramesh
28243,pfe/RameshTK01,Kannan Mohan
28244,pfe/Bauman01,Joe Bauman
28245,pfe/Bayer03,Joachim Bayer
28246,pfe/BeckerGGB01,Andreas Gilbert
28247,pfe/BeckerGGB01,Karsten Becker
28248,pfe/BeckerGGB01,Lars Geyer
28249,pfe/BeckerGGB01,Martin Becker 0002
28250,pfe/KamstiesPRR03,Andreas Reuys
28251,pfe/KamstiesPRR03,Erik Kamsties
28252,pfe/KamstiesPRR03,Klaus Pohl
28253,pfe/KamstiesPRR03,Sacha Reis
28254,pfe/Clements01,Paul C. Clements
28255,pfe/BoschOM03,Alessandro Maccari
28256,pfe/BoschOM03,J. Henk Obbink
28257,pfe/BoschOM03,Jan Bosch
28258,pfe/MelladoD01,Juan C. DueÃ±as
28259,pfe/MelladoD01,Julio Mellado
28260,pfe/LangeK03,Fons de Lange
28261,pfe/LangeK03,Jeffrey Kang
28262,pfe/NorthropBD01,Felix Bachmann
28263,pfe/NorthropBD01,Juan C. DueÃ±as
28264,pfe/NorthropBD01,Linda M. Northrop
28265,pfe/KnauberT01,Peter Knauber
28266,pfe/KnauberT01,Steffen Thiel
28267,pfe/BoschFGKOP01,Danny Greefhorst
28268,pfe/BoschFGKOP01,Gert Florijn
28269,pfe/BoschFGKOP01,J. Henk Obbink
28270,pfe/BoschFGKOP01,Jan Bosch
28271,pfe/BoschFGKOP01,Juha Kuusela
28272,pfe/BoschFGKOP01,Klaus Pohl
28273,pfe/JaringB03,Jan Bosch
28274,pfe/JaringB03,Michel Jaring
28275,pfe/GomaaH03,Hassan Gomaa
28276,pfe/GomaaH03,Mohamed Hussein 0002
28277,pfe/BuhrdorfCK03,Charles W. Krueger
28278,pfe/BuhrdorfCK03,Dale Churchett
28279,pfe/BuhrdorfCK03,Ross Buhrdorf
28280,pfe/HallsteinsenB01,Leonard J. Bass
28281,pfe/HallsteinsenB01,Svein O. Hallsteinsen
28282,pfe/DuranBB03,Amador DurÃ¡n
28283,pfe/DuranBB03,David Benavides
28284,pfe/DuranBB03,JesÃºs Bermejo MuÃ±oz
28285,pfe/DincelMH01,AndrÃ© van der Hoek
28286,pfe/DincelMH01,Ebru Dincel
28287,pfe/DincelMH01,Nenad Medvidovic
28288,pfe/BachmannGLNPRV03,Alexander Vilbig
28289,pfe/BachmannGLNPRV03,Balasubramaniam Ramesh
28290,pfe/BachmannGLNPRV03,Felix Bachmann
28291,pfe/BachmannGLNPRV03,Julio Cesar Sampaio do Prado Leite
28292,pfe/BachmannGLNPRV03,Klaus Pohl
28293,pfe/BachmannGLNPRV03,Michael Goedicke
28294,pfe/BachmannGLNPRV03,Robert L. Nord
28295,pfe/NebutFTJ03,ClÃ©mentine Nebut
28296,pfe/NebutFTJ03,Franck Fleurey
28297,pfe/NebutFTJ03,Jean-Marc JÃ©zÃ©quel
28298,pfe/NebutFTJ03,Yves Le Traon
28299,pfe/AsikainenSM03,Timo Asikainen
28300,pfe/AsikainenSM03,Timo Soininen
28301,pfe/AsikainenSM03,Tomi MÃ¤nnistÃ¶
28302,pfe/PinzgerGGKRPBW03,Chris Broerse
28303,pfe/PinzgerGGKRPBW03,Claudio Riva
28304,pfe/PinzgerGGKRPBW03,Harald C. Gall
28305,pfe/PinzgerGGKRPBW03,Jan Gerben Wijnstra
28306,pfe/PinzgerGGKRPBW03,Jean-Francois Girard
28307,pfe/PinzgerGGKRPBW03,Jens Knodel
28308,pfe/PinzgerGGKRPBW03,Martin Pinzger 0001
28309,pfe/PinzgerGGKRPBW03,Wim Pasman
28310,pfe/MannionC03,Javier CÃ¡mara
28311,pfe/MannionC03,Mike Mannion
28312,pfe/Krueger01,Charles W. Krueger
28313,pfe/BertolinoG03,Antonia Bertolino
28314,pfe/BertolinoG03,Stefania Gnesi
28315,pfe/Ommering01,Rob C. van Ommering
28316,pfe/SvahnbergM01,Michael Mattsson
28317,pfe/SvahnbergM01,Mikael Svahnberg
28318,pfe/BassKB01,Felix Bachmann
28319,pfe/BassKB01,Leonard J. Bass
28320,pfe/BassKB01,Mark Klein
28321,pfe/MansellS03,David Sellier
28322,pfe/MansellS03,Jason Xabier Mansell
28323,pfe/AmericaRO03,Eelco Rommes
28324,pfe/AmericaRO03,J. Henk Obbink
28325,pfe/AmericaRO03,Pierre America
28326,ssdbm/RossZ00a,Kazi A. Zaman
28327,ssdbm/RossZ00a,Kenneth A. Ross
28328,ssdbm/LeeSCW16,Alex Sim
28329,ssdbm/LeeSCW16,Dongeun Lee
28330,ssdbm/LeeSCW16,Jaesik Choi
28331,ssdbm/LeeSCW16,Kesheng Wu
28332,ssdbm/OmotayoHB06,Adesola Omotayo
28333,ssdbm/OmotayoHB06,Ken Barker
28334,ssdbm/OmotayoHB06,Moustafa A. Hammad
28335,ssdbm/AndreouCZS12,Demetrios Zeinalipour-Yazti
28336,ssdbm/AndreouCZS12,George Constantinou
28337,ssdbm/AndreouCZS12,George Samaras
28338,ssdbm/AndreouCZS12,Panayiotis Andreou
28339,ssdbm/Battista88,Giuseppe Di Battista
28340,ssdbm/ZhuR04,Chinya V. Ravishankar
28341,ssdbm/ZhuR04,Shanzhong Zhu
28342,ssdbm/PourabbasS02,Arie Shoshani
28343,ssdbm/PourabbasS02,Elaheh Pourabbas
28344,ssdbm/KoschmiederL12,AndrÃ© Koschmieder
28345,ssdbm/KoschmiederL12,Ulf Leser
28346,ssdbm/ChiYM04,Richard R. Muntz
28347,ssdbm/ChiYM04,Yirong Yang
28348,ssdbm/ChiYM04,Yun Chi
28349,ssdbm/Herbst94,Axel Herbst
28350,ssdbm/JurgensL99,Hans-Joachim Lenz
28351,ssdbm/JurgensL99,Marcus JÃ¼rgens
28352,ssdbm/SchelterCD19,Sebastian Schelter
28353,ssdbm/SchelterCD19,Ted Dunning
28354,ssdbm/SchelterCD19,Ufuk Celebi
28355,ssdbm/KarpovichFG94,Andrew S. Grimshaw
28356,ssdbm/KarpovichFG94,James C. French
28357,ssdbm/KarpovichFG94,John F. Karpovich
28358,ssdbm/HoweGM09,Bill Howe
28359,ssdbm/HoweGM09,David Maier 0001
28360,ssdbm/HoweGM09,Harrison Green-Fishback
28361,ssdbm/SantosOFTT13,Agma Juci Machado Traina
28362,ssdbm/SantosOFTT13,Caetano Traina Jr.
28363,ssdbm/SantosOFTT13,Lucio F. D. Santos
28364,ssdbm/SantosOFTT13,MÃ´nica Ribeiro Porto Ferreira
28365,ssdbm/SantosOFTT13,Willian D. Oliveira
28366,ssdbm/ZhangCT13,Chee-Yong Chan
28367,ssdbm/ZhangCT13,Dongxiang Zhang
28368,ssdbm/ZhangCT13,Kian-Lee Tan
28369,ssdbm/GuoZS13,Li Su
28370,ssdbm/GuoZS13,Qingsong Guo
28371,ssdbm/GuoZS13,Yongluan Zhou
28372,ssdbm/Elliman83,Anthony D. Elliman
28373,ssdbm/RaufS00,Md. Abdur Rauf
28374,ssdbm/RaufS00,S. M. Shah-Newaz
28375,ssdbm/SiksnysKP12,Laurynas Siksnys
28376,ssdbm/SiksnysKP12,Mohamed E. Khalefa
28377,ssdbm/SiksnysKP12,Torben Bach Pedersen
28378,ssdbm/QiuHWG92,Ke Qiu
28379,ssdbm/QiuHWG92,Matthew O. Ward
28380,ssdbm/QiuHWG92,Michael A. Gennert
28381,ssdbm/QiuHWG92,Nabil I. Hachem
28382,ssdbm/YoonRC01,Jong P. Yoon
28383,ssdbm/YoonRC01,Venu Chakilam
28384,ssdbm/YoonRC01,Vijay V. Raghavan 0001
28385,ssdbm/Falkenroth96,Esa Falkenroth
28386,ssdbm/VardakiP04,Haralambos Papageorgiou
28387,ssdbm/VardakiP04,Maria Vardaki
28388,ssdbm/Nink97,Udo Nink
28389,ssdbm/InanGES16,Ali Inan
28390,ssdbm/InanGES16,Emir Esmerdag
28391,ssdbm/InanGES16,Mehmet Emre Gursoy
28392,ssdbm/InanGES16,YÃ¼cel Saygin
28393,ssdbm/RotemZ96,Doron Rotem
28394,ssdbm/RotemZ96,J. Leon Zhao
28395,ssdbm/IvanescuKS12,Anca Maria Ivanescu
28396,ssdbm/IvanescuKS12,Philipp Kranen
28397,ssdbm/IvanescuKS12,Thomas Seidl 0001
28398,ssdbm/DaiXZD12,Dongbo Dai
28399,ssdbm/DaiXZD12,Huiran Zhang
28400,ssdbm/DaiXZD12,Jiang Xie
28401,ssdbm/DaiXZD12,Jiaqi Dong
28402,ssdbm/McLeish86,Mary McLeish
28403,ssdbm/PourabbasSW12,Arie Shoshani
28404,ssdbm/PourabbasSW12,Elaheh Pourabbas
28405,ssdbm/PourabbasSW12,Kesheng Wu
28406,ssdbm/GeorgoulasK12,Konstantinos Georgoulas
28407,ssdbm/GeorgoulasK12,Yannis Kotidis
28408,ssdbm/Chatziantoniou99,Damianos Chatziantoniou
28409,ssdbm/ChatterjeeS92,Abhirup Chatterjee
28410,ssdbm/ChatterjeeS92,Arie Segev
28411,ssdbm/WiegandZC03,Isabel F. Cruz
28412,ssdbm/WiegandZC03,Naijun Zhou
28413,ssdbm/WiegandZC03,Nancy Wiegand
28414,ssdbm/AungN10,See-Kiong Ng
28415,ssdbm/AungN10,Zeyar Aung
28416,ssdbm/HebertMW05,Daniel J. Hebert
28417,ssdbm/HebertMW05,G. Jason Mathews
28418,ssdbm/HebertMW05,Joseph S. Wood
28419,ssdbm/AlawiniMTH14,Abdussalam Alawini
28420,ssdbm/AlawiniMTH14,Bill Howe
28421,ssdbm/AlawiniMTH14,David Maier 0001
28422,ssdbm/AlawiniMTH14,Kristin Tufte
28423,ssdbm/AltintasBJJLM04,Bertram LudÃ¤scher
28424,ssdbm/AltintasBJJLM04,Chad Berkley
28425,ssdbm/AltintasBJJLM04,Efrat Jaeger
28426,ssdbm/AltintasBJJLM04,Ilkay Altintas
28427,ssdbm/AltintasBJJLM04,Matthew B. Jones
28428,ssdbm/AltintasBJJLM04,Steve Mock
28429,ssdbm/LenzS97,Arie Shoshani
28430,ssdbm/LenzS97,Hans-Joachim Lenz
28431,ssdbm/HurtadoG03,Carlos A. Hurtado
28432,ssdbm/HurtadoG03,Claudio GutiÃ©rrez 0001
28433,ssdbm/CaoTOTL04,Anthony K. H. Tung
28434,ssdbm/CaoTOTL04,Beng Chin Ooi
28435,ssdbm/CaoTOTL04,Kian-Lee Tan
28436,ssdbm/CaoTOTL04,Shuai Cheng Li
28437,ssdbm/CaoTOTL04,Xia Cao
28438,ssdbm/KontakiP04,Apostolos Papadopoulos
28439,ssdbm/KontakiP04,Maria Kontaki
28440,ssdbm/LiefkeD99,Hartmut Liefke
28441,ssdbm/LiefkeD99,Susan B. Davidson
28442,ssdbm/KriegelKPR04a,Hans-Peter Kriegel
28443,ssdbm/KriegelKPR04a,Martin Pfeifle
28444,ssdbm/KriegelKPR04a,Matthias Renz
28445,ssdbm/KriegelKPR04a,Peter Kunath
28446,ssdbm/XuL04,Aihua Xu
28447,ssdbm/XuL04,Hansheng Lei
28448,ssdbm/LehnerAW98,Hartmut Wedekind
28449,ssdbm/LehnerAW98,Jens Albrecht
28450,ssdbm/LehnerAW98,Wolfgang Lehner
28451,ssdbm/Wolfe83,Richard G. Wolfe
28452,ssdbm/QiaoAA03,Amr El Abbadi
28453,ssdbm/QiaoAA03,Divyakant Agrawal
28454,ssdbm/QiaoAA03,Lin Qiao
28455,ssdbm/HammadAE05,Ahmed K. Elmagarmid
28456,ssdbm/HammadAE05,Moustafa A. Hammad
28457,ssdbm/HammadAE05,Walid G. Aref
28458,ssdbm/JoslynBCHH09,Cliff A. Joslyn
28459,ssdbm/JoslynBCHH09,Emilie Hogan
28460,ssdbm/JoslynBCHH09,John Burke
28461,ssdbm/JoslynBCHH09,Nick Hengartner
28462,ssdbm/JoslynBCHH09,Terence Critchlow
28463,ssdbm/Riano86,Camilo RiaÃ±o
28464,ssdbm/LiuZPM19,Jianjun Liu
28465,ssdbm/LiuZPM19,Mostafa Milani
28466,ssdbm/LiuZPM19,Rachel Pottinger
28467,ssdbm/LiuZPM19,Zainab Zolaktaf
28468,ssdbm/WangSA15,Gagan Agrawal
28469,ssdbm/WangSA15,Yi Wang
28470,ssdbm/WangSA15,Yu Su 0011
28471,ssdbm/LenzT01,Bernhard Thalheim
28472,ssdbm/LenzT01,Hans-Joachim Lenz
28473,ssdbm/0002OO05,Lei Chen 0002
28474,ssdbm/0002OO05,M. Tamer Ã–zsu
28475,ssdbm/0002OO05,Vincent Oria
28476,ssdbm/ZhangY10,Jianting Zhang
28477,ssdbm/ZhangY10,Simin You
28478,ssdbm/UiAK08,Hiroyuki Kitagawa
28479,ssdbm/UiAK08,Keiichirou Ui
28480,ssdbm/UiAK08,Toshiyuki Amagasa
28481,ssdbm/SarmaTW10,Anish Das Sarma
28482,ssdbm/SarmaTW10,Jennifer Widom
28483,ssdbm/SarmaTW10,Martin Theobald
28484,ssdbm/ChenL05,Keke Chen
28485,ssdbm/ChenL05,Ling Liu 0001
28486,ssdbm/Swartwout83,Donald E. Swartwout
28487,ssdbm/YangWKWE99,Changzhou Wang
28488,ssdbm/YangWKWE99,Menas Kafatos
28489,ssdbm/YangWKWE99,Ruixin Yang
28490,ssdbm/YangWKWE99,Tarek A. El-Ghazawi
28491,ssdbm/YangWKWE99,Xiaoyang Sean Wang
28492,ssdbm/KhachatryanMBK11,Andranik Khachatryan
28493,ssdbm/KhachatryanMBK11,Emmanuel MÃ¼ller
28494,ssdbm/KhachatryanMBK11,Jonida Kopper
